id,Will_Buy_EV
668750,0.1343503266824487
668751,0.13663570434111402
668752,0.0006099368683327255
668753,0.0635510734266611
668754,0.06673929518700375
668755,0.12410403153596561
668756,0.2858063770093696
668757,4.5925499524571126e-05
668758,0.4736832460703122
668759,0.15155981845576913
668760,0.06108774352352522
668761,0.0015556466199161444
668762,0.09315125382430567
668763,0.473453311485679
668764,0.9327488020094549
668765,0.0036993626821227588
668766,0.29968094672073803
668767,0.03446833941646936
668768,0.02185930984499559
668769,0.4093687944453461
668770,0.403591961222747
668771,0.058694503286413874
668772,0.9487183611468635
668773,0.020954756290061147
668774,4.370173421731598e-05
668775,0.34033758490293214
668776,0.7840943983393934
668777,0.04871831303871384
668778,0.0003119467360082223
668779,0.6189773630568308
668780,0.727165155601593
668781,0.19100698199209865
668782,0.24505755908640117
668783,0.0005811670684171536
668784,0.3552900511486615
668785,0.6066531299371135
668786,0.9323203893673285
668787,0.050178613278462826
668788,0.027188946640522946
668789,0.04725763650204926
668790,0.802639806473342
668791,0.9767377722913815
668792,0.3703830219467325
668793,0.09608609544874636
668794,0.0025084010115739427
668795,0.3430813642776268
668796,0.7607365633883791
668797,0.041536007372041675
668798,0.1446087510276386
668799,0.03909402751510245
668800,0.001108336473865601
668801,0.0005926315921899022
668802,0.0926894792096006
668803,0.9618452642905865
668804,0.14117137180512532
668805,0.0424528993912821
668806,0.1379973382932478
668807,0.6693409913538176
668808,0.8975717976083099
668809,0.9416769829135956
668810,0.00012757454858656317
668811,0.0033260127215147504
668812,0.03696216729377058
668813,0.00914716217383097
668814,0.9007987082442636
668815,0.005308947588572011
668816,0.9349984747804563
668817,0.0812502991682605
668818,0.1327434285219722
668819,0.04233115434114309
668820,0.00012947268999986562
668821,0.9399895729390065
668822,0.734492466521752
668823,0.00011772905344414876
668824,0.7376304452470263
668825,0.00359774533846967
668826,0.7873257957280677
668827,0.7934382206814248
668828,0.3515498798377536
668829,0.00028497688380879215
668830,0.664849393214118
668831,0.11577319733007743
668832,0.825080456885378
668833,0.9454513106988356
668834,0.9185564547586209
668835,0.0009966795419108505
668836,0.018437976088502558
668837,0.045302202070934085
668838,0.002805782071299266
668839,0.9008147648625618
668840,0.7848336948593996
668841,0.9658962824041921
668842,0.4460221643624119
668843,0.2939489191288014
668844,0.0068704911649479705
668845,0.0013903628419527781
668846,0.8959275518600031
668847,0.5531868471508886
668848,0.015272075211077013
668849,0.7100677289911456
668850,0.000704009301903059
668851,0.08737620435100923
668852,0.011730545384465668
668853,0.6603360309094044
668854,0.7280619000709563
668855,0.9324387209531292
668856,0.00025901537170811153
668857,0.01371876278802846
668858,0.738160684597112
668859,0.0005205948448379892
668860,0.44642185385392674
668861,0.9324848866755039
668862,0.7435947946200295
668863,0.4758351491694
668864,0.8863324439609068
668865,0.07396104766527938
668866,0.08688073207436085
668867,0.03408446077562353
668868,0.7526917618751956
668869,0.023750545205912833
668870,0.5792384150362687
668871,0.9053914984119272
668872,0.15332943178617417
668873,0.8979150550563316
668874,0.7207498972053624
668875,0.011386256719238074
668876,0.00011641302522014506
668877,0.9476476188064802
668878,0.012302809715409124
668879,0.9149769964530677
668880,0.4927923934735715
668881,0.24778279052601035
668882,0.17723742302230638
668883,0.04209997769432976
668884,0.0009073267009941147
668885,0.11198734506940762
668886,0.18448284011801064
668887,0.05580072022952556
668888,0.017386386751502884
668889,0.5254869503965015
668890,0.5623381324684635
668891,0.9444214875091287
668892,0.800201635923651
668893,0.1279319702883618
668894,0.8009683143756938
668895,0.003825059517648327
668896,0.09427718201290612
668897,0.9028337718127236
668898,0.032722111753338196
668899,0.6003693814453932
668900,0.9383874555092748
668901,0.049190244125464966
668902,0.06557030995365047
668903,0.04232835124769983
668904,0.02928022735756275
668905,0.004013344514032626
668906,0.1506037615429226
668907,0.005001696404034503
668908,0.9479817812009731
668909,0.11852390784929878
668910,0.9722946226473825
668911,0.7046844049902015
668912,0.011320019691709511
668913,0.00040497878070563936
668914,0.015782777958257412
668915,0.0003523266318352929
668916,0.0391787029872947
668917,0.005651150375402473
668918,0.0039785054506800005
668919,0.001350899544714274
668920,0.014651898591613479
668921,0.04542657616169008
668922,0.0032157254875028454
668923,0.010266869407597969
668924,0.03224010551148937
668925,0.6178017607398901
668926,0.0019804760068044183
668927,0.00024352129505954086
668928,0.07185215558561864
668929,0.7689623180502991
668930,0.0032575377047232438
668931,0.9066105538911301
668932,0.92005913787155
668933,0.08933691197056634
668934,0.6433546184961301
668935,0.09855178610499606
668936,0.6540251944416184
668937,0.9653283983323696
668938,0.9363196520167627
668939,0.08563299514991216
668940,0.13598438652858114
668941,0.9280919741232145
668942,0.0010969810979223212
668943,0.0011845127093915867
668944,0.12742016148430088
668945,0.05577011998119155
668946,0.005790092844920598
668947,0.031877922496181176
668948,0.0002661390392498303
668949,0.3973220008964276
668950,0.0015742097948843775
668951,0.8278942281277316
668952,0.9776419402772164
668953,0.767134265106582
668954,0.012256596438617718
668955,0.0014700535108604724
668956,0.005786482489683028
668957,0.9052437061032963
668958,0.07479432483064279
668959,0.6607064009250193
668960,0.006208534851115905
668961,0.5694964544862213
668962,0.001072967929694413
668963,0.10892910997207153
668964,0.6889312611894471
668965,0.06889304189378527
668966,0.0008112511268435004
668967,0.04174873012301115
668968,0.4233368967895224
668969,0.9056271650393217
668970,0.007116311707875628
668971,0.18410703637510095
668972,0.33722146818507837
668973,0.0027029099190317824
668974,0.1101784951216044
668975,0.939943192479109
668976,0.03856141708431006
668977,0.2049297786545541
668978,0.00013372397502061148
668979,0.9734644688916119
668980,0.17856567589157343
668981,0.04792997857662848
668982,0.6566678035721343
668983,0.9254514794084251
668984,0.10862994858205581
668985,0.7335603667546311
668986,0.0028632770713499307
668987,0.00045164280312909056
668988,0.01178876839101225
668989,0.0006034754274901303
668990,0.09937753266990695
668991,0.024413019498156743
668992,0.03761073618980184
668993,0.9318436960985232
668994,0.18469978340744098
668995,0.05146040893194191
668996,0.018146052609871306
668997,0.027690180544703576
668998,0.8758110575639803
668999,0.8168726184872762
669000,0.0022697300089517336
669001,0.2231855572462831
669002,0.0006367933690797766
669003,0.0155221816530046
669004,0.06886680746714313
669005,0.025055603810239656
669006,0.7778237836559051
669007,0.20153181657021496
669008,0.019871791979205633
669009,0.9386393956389827
669010,0.479834925704562
669011,0.0002965226277234056
669012,0.5777545069897172
669013,0.03747669298368628
669014,0.04017272314961468
669015,0.10185299812997371
669016,0.6570055097752108
669017,0.3360757368158136
669018,0.9319119706233512
669019,6.0348916877581913e-05
669020,0.6537787209181111
669021,0.04259516395783249
669022,0.051174230634759225
669023,0.04598806298293637
669024,0.00071227496421742
669025,0.0575849171829493
669026,0.8751353588945827
669027,0.004462551996200752
669028,0.8217424028804805
669029,0.030659339120964985
669030,0.9049000769609803
669031,0.0007426060913349366
669032,0.909672752279533
669033,0.01086958292799755
669034,0.015847521128644286
669035,0.22832071115790484
669036,0.003975246472930798
669037,0.6940427060829653
669038,0.19763053005152956
669039,0.0503217281506071
669040,0.3469861827547913
669041,0.7545447635790568
669042,0.21572864419493865
669043,0.3819939798595233
669044,0.9439262499876323
669045,0.10805467668915368
669046,0.025526438510868197
669047,0.718041543152705
669048,0.012486396015050834
669049,0.000650992885124655
669050,6.672853189916899e-05
669051,0.06349087524674878
669052,0.22062283425041276
669053,0.9556263342763837
669054,0.036612306836205345
669055,0.007080815806684851
669056,0.04614071464486252
669057,0.14956083318684857
669058,0.017749306820493003
669059,0.925047834109365
669060,0.001530542305423198
669061,0.6046248919808656
669062,0.11761744474438113
669063,0.1085558330438424
669064,0.9555979199985982
669065,0.016355200761699676
669066,0.4816027036567289
669067,0.05467398173364414
669068,0.00544018851879774
669069,0.05551628999168139
669070,0.1107330268751512
669071,0.0014763511711973767
669072,0.8376150877845201
669073,0.0003059011082879843
669074,0.9272964228746098
669075,0.027052633940916917
669076,0.9623675982532192
669077,0.00018803942901789896
669078,0.009358349637407936
669079,0.923511153916679
669080,0.9704708713546786
669081,0.948429923605752
669082,0.029882149073174016
669083,0.003051130888994752
669084,0.9173125115383501
669085,0.00038704754977326935
669086,0.0006468599380322185
669087,0.24604274450683036
669088,0.742167294759596
669089,0.20441183265279458
669090,0.027490450843938447
669091,0.10635047577877586
669092,0.02739596527560378
669093,0.0020539245872117804
669094,0.0003803194738088802
669095,0.0015304383424748502
669096,0.06228431503353976
669097,0.8948011398467317
669098,0.4337868468525723
669099,0.0030525757158741634
669100,0.022235787902349282
669101,0.0938827360135753
669102,0.0009798234908493728
669103,0.009774239590872402
669104,0.020817334132750588
669105,0.002271303938590503
669106,0.735278431521687
669107,0.03373522231880497
669108,0.7814403636515325
669109,0.00026455325658803326
669110,0.051040326399446674
669111,0.001502574085728286
669112,0.502183754307159
669113,0.004776933886625714
669114,0.00022273124804648794
669115,0.7344828547356228
669116,0.05182183319261201
669117,0.9651280824490578
669118,0.0002469077184978629
669119,0.0032014255376830634
669120,0.0336332805280654
669121,0.008016387828927241
669122,0.047158642723592305
669123,0.9529792504426063
669124,0.6324864774092654
669125,0.7357137912171277
669126,0.8586807657208785
669127,0.04843018181958456
669128,0.9463380975575947
669129,0.15735607721448283
669130,0.36168356730659607
669131,0.004072580965639667
669132,0.08871697997403762
669133,0.000519644917217596
669134,0.03878055391150663
669135,4.8954091552712954e-05
669136,0.0006781743840158927
669137,0.023513463159061086
669138,0.934226805913494
669139,0.5959149356187687
669140,0.00043811925087182104
669141,0.1446281898820956
669142,0.0008733706571627307
669143,0.6810007400971896
669144,0.02000338778683572
669145,0.0007999714916760287
669146,0.8956578023948368
669147,0.0005114244974206019
669148,0.04099881415056149
669149,0.029315141507501787
669150,0.8948972623619078
669151,0.5168365422681153
669152,0.9190234792830194
669153,0.04050517908860369
669154,0.5447373143371198
669155,0.0002889904234831667
669156,0.004625235294092224
669157,0.08867328944031524
669158,0.8021618936661618
669159,0.1244613956069696
669160,0.24693291857363875
669161,0.7815888805308001
669162,0.013763226208234202
669163,0.6792393504600374
669164,0.00719784142935172
669165,0.9724832321258163
669166,0.11858389072982449
669167,0.3334244081617616
669168,0.9429044716632089
669169,0.003528593830138483
669170,0.8293068257864679
669171,0.044848939247787614
669172,0.962738656444426
669173,0.004256477275202345
669174,0.40396492914433685
669175,0.39016658069395804
669176,0.0011723731089642213
669177,0.9300033886285476
669178,0.01256576400283386
669179,0.000449535389032749
669180,0.009272486262348967
669181,0.049548822667441504
669182,0.9748428350266758
669183,0.02771869370836272
669184,0.011127117875892708
669185,0.5311615155332919
669186,0.007202514302048671
669187,0.005369122614815887
669188,0.9174933463752235
669189,0.903301024472311
669190,0.08844800665368052
669191,0.3817786669111464
669192,0.5288677990156448
669193,0.5723454927940432
669194,0.2795829841412364
669195,0.042088484362301955
669196,0.008283968135561086
669197,0.21961153159833205
669198,0.013200304646008377
669199,0.41001197469956346
669200,0.9401153349548272
669201,0.06821566914732326
669202,0.9698274998612824
669203,0.0020458517907853244
669204,0.37566111201830094
669205,0.018849381095998447
669206,0.004765222859573792
669207,0.04204293119428307
669208,0.32708278989683154
669209,0.2727395398600186
669210,0.7653604938526781
669211,0.6978062913515801
669212,0.03293065608959379
669213,0.8076809358088588
669214,0.044033499535909106
669215,0.00014795175452071339
669216,0.8056739179618783
669217,0.05185407658772664
669218,0.23165811986738374
669219,0.0010995711917351418
669220,0.1701450567930233
669221,0.03268071294765907
669222,0.15524310451713286
669223,0.3834304538367456
669224,0.0008695454272311667
669225,0.6183480146574041
669226,0.4527623178957548
669227,0.05414382373394385
669228,0.029266771503777152
669229,0.004224934157939405
669230,0.943672362926018
669231,0.19080254593656065
669232,0.008422684457587764
669233,0.2542709347519101
669234,0.43833609808470236
669235,0.2778007621841501
669236,0.030035391685181004
669237,0.1034994136878523
669238,0.9293336395599009
669239,0.3851703964024737
669240,0.9652025431277528
669241,0.04145537629787182
669242,0.018964476972172264
669243,0.7427273344632941
669244,0.007305178038884622
669245,0.0006558768440173182
669246,0.018922708259993173
669247,0.09026613076633028
669248,0.052247853578872024
669249,0.82503916923522
669250,0.049146659300605945
669251,0.037242722363065445
669252,0.00036782451600129583
669253,0.9289010708383054
669254,0.029467214753208456
669255,0.6098497232716034
669256,0.033543574955351145
669257,0.2573737864812783
669258,0.9563504884810279
669259,0.14495906512767914
669260,0.000288184163689124
669261,0.6770950217951325
669262,0.013009239314475117
669263,0.013936294615207807
669264,0.0002746944476644809
669265,0.027375404075172124
669266,0.2584558622500712
669267,0.967523905705961
669268,0.006206324203269806
669269,0.7237081887029322
669270,0.948997726469481
669271,0.050872243369782064
669272,0.9613730129320577
669273,0.0009770079337268862
669274,0.000515684738535761
669275,0.04131066001559092
669276,0.015712598103996195
669277,0.029491337453006854
669278,0.03358233085393979
669279,0.048212303520981416
669280,0.07716898545728285
669281,0.006238261935596461
669282,0.03299149796779486
669283,0.005430126469599431
669284,0.9095594770761194
669285,0.9061850350690516
669286,0.6172652641746345
669287,0.02944069431860347
669288,0.1107316709688492
669289,0.18824230988469218
669290,0.2791927440042401
669291,0.22956544211690585
669292,0.49272706008622885
669293,0.07366306577908935
669294,0.0028609486722104855
669295,0.16696563405549902
669296,0.0006888442865088055
669297,0.04434181640380916
669298,0.9076626488994597
669299,0.0006942281802696106
669300,0.14844927047889675
669301,0.03642067749813093
669302,0.14106313069051954
669303,0.035137657685789865
669304,0.0034216986236011294
669305,0.8913923723143419
669306,0.02765917297450604
669307,0.0007990385828875771
669308,0.00016202118848268948
669309,0.9073357574624978
669310,0.9528675494797058
669311,0.0005856319645981363
669312,0.0011809009345652897
669313,0.5855596341746212
669314,0.027742427582833636
669315,0.8017578021801238
669316,0.0032335529080574845
669317,0.027918847861458748
669318,0.008866713022658833
669319,0.9564145256167579
669320,0.11169091984153612
669321,0.9595090815158094
669322,0.05244155845478801
669323,0.9072904331058155
669324,0.004897028049270396
669325,0.02920517870441464
669326,0.0009058840312925616
669327,0.020930416741755404
669328,0.9696429570725985
669329,0.8210194591575339
669330,0.011980768816031493
669331,0.05150073203551157
669332,0.0006255375107854579
669333,0.9407919668373408
669334,0.13861866062506006
669335,0.6669767385676735
669336,0.699203152931558
669337,0.00187224309992823
669338,0.10900031919624163
669339,0.07078040641336718
669340,0.03045414779086462
669341,0.015935199792934403
669342,0.14303569310606548
669343,0.8173527207347422
669344,0.4994250512283076
669345,0.9707867735295674
669346,0.08585997662068394
669347,0.6683965489421969
669348,0.008021329077169728
669349,0.4126824159508006
669350,0.008181823007300184
669351,0.000375961855110227
669352,0.0902016480534328
669353,0.001132468939832107
669354,0.005368445033140282
669355,0.5439895526062599
669356,0.8404940941227991
669357,0.9065271689257872
669358,0.28604149541279555
669359,0.7662437657998014
669360,0.04374015914330267
669361,0.7528853197045953
669362,0.0018728880263081532
669363,0.23462254135799396
669364,0.5104593925662235
669365,0.48256124385815774
669366,0.2869910817885015
669367,0.11182375517500084
669368,0.9682632437870324
669369,0.013922965476080951
669370,2.5123192809208473e-05
669371,0.015001787926981184
669372,0.00792488525292499
669373,0.03070369310956643
669374,0.01034577926993669
669375,0.5870931563595216
669376,0.8575370335779895
669377,0.004387318982783544
669378,0.0004048667236940311
669379,0.39752508335105874
669380,0.047936402032993514
669381,0.10533705877058876
669382,0.7864972110892534
669383,0.03932284521453905
669384,0.005731937110510276
669385,0.42472145015750745
669386,0.8902825643025403
669387,0.09032999334235105
669388,0.005070486920537728
669389,0.009266475834099668
669390,0.2046098090204455
669391,0.04545682676758719
669392,0.004524212246285737
669393,0.00010788741137192538
669394,0.014839734855403719
669395,0.0010838835189896383
669396,0.02126689601509587
669397,0.036188298454733724
669398,0.014604325666746762
669399,0.09483467128869776
669400,0.031158851718840995
669401,0.9730669755503257
669402,0.0064734733200093025
669403,0.9564948596545706
669404,0.9191552993231029
669405,0.25876884138099737
669406,0.9149954822891292
669407,0.024143514462958482
669408,0.057150228884759395
669409,0.004791714011523506
669410,0.0009716774418679743
669411,0.557106646208808
669412,0.0004849142142005345
669413,0.00270245948986429
669414,0.1942413680444924
669415,0.7465074697379288
669416,0.05604274089065376
669417,0.015287025059740764
669418,0.047458580274390844
669419,0.9679759882695314
669420,0.697443090137007
669421,0.45384766989945313
669422,8.228684482419506e-05
669423,0.8478372980983906
669424,0.0008271662349622068
669425,0.677666740738778
669426,0.1009725777637502
669427,0.9391194751379066
669428,0.12901300103673155
669429,0.9274385810506095
669430,0.03415917069292088
669431,0.23375622651556296
669432,0.33843275611372303
669433,0.0030679357572025038
669434,0.10172933720437566
669435,0.005564583843209392
669436,0.09587106293374507
669437,0.937980051758699
669438,0.5526919003656517
669439,0.5311866944005867
669440,0.916464655362561
669441,0.3546263795232026
669442,0.05934828342859686
669443,0.9389519489675441
669444,0.39899015959447753
669445,0.0009149581532019425
669446,0.02660744276180954
669447,0.9126890227600466
669448,0.0001604292976701063
669449,0.2376948911891863
669450,0.3660466347016995
669451,0.00059651360613488
669452,0.9091842463314359
669453,0.38316650244283856
669454,0.3937580008869883
669455,0.11828100407234075
669456,0.9091767605870923
669457,0.9708558017806579
669458,0.047069790571571075
669459,0.08894839179550006
669460,0.9103675353321666
669461,0.12307577010637853
669462,0.9610516106465862
669463,0.14286811457456344
669464,0.08036014118687637
669465,0.017036917565121094
669466,0.9154690900364695
669467,0.0011841609383463892
669468,0.04037680426227466
669469,0.10020729330659618
669470,0.028719915960521623
669471,0.00013049968610007322
669472,0.07801663593190092
669473,0.01590708670946926
669474,0.15499305863663057
669475,0.18993477325951522
669476,0.03806580156081297
669477,0.030907517830840496
669478,0.770139033223682
669479,0.9088187181857703
669480,0.9674347847567542
669481,0.866763111713359
669482,0.9695008717235227
669483,0.026505269094773923
669484,0.7536752768747178
669485,0.13260032029662333
669486,0.03794348104811398
669487,0.03318759789515615
669488,0.007752050227612242
669489,0.03506528602136522
669490,0.4433612757214741
669491,0.7725378981958594
669492,0.9304916246992527
669493,0.07765423025570518
669494,0.720043673341992
669495,0.27012898656321155
669496,0.10915153980721481
669497,0.4664207403544888
669498,0.13382821907595718
669499,0.33458736860242505
669500,0.0023473613999320277
669501,0.26760131044690766
669502,0.045954066807651295
669503,0.11274997323008801
669504,0.9295229493706936
669505,0.12446769526539103
669506,0.12482367970985248
669507,0.33159604550501726
669508,0.0008954166474181732
669509,0.15890875467444418
669510,0.009626363989892415
669511,0.04212299563586352
669512,0.8319774229929877
669513,0.15359066893414383
669514,0.016617089268766504
669515,0.6695237343961787
669516,0.0018998483176499118
669517,0.7780369331667522
669518,0.02966803318039255
669519,0.30317887105070884
669520,0.002429353884477139
669521,0.9274467042705232
669522,0.0010147741150587986
669523,0.06657833752805237
669524,0.9658351026065309
669525,0.9632790191900796
669526,0.0380515532292194
669527,0.7627931873275399
669528,0.9230221415181937
669529,0.18105249915296429
669530,0.0005133674536717335
669531,0.09585673407864136
669532,0.9170495667561752
669533,0.002086242105079939
669534,0.033253350382033316
669535,0.11451533704654797
669536,0.11558850958681975
669537,0.04446471257271507
669538,0.9617458010191673
669539,0.6998504423243024
669540,0.0005844375077884238
669541,0.051762025508116885
669542,0.1523728132979977
669543,0.9128258414667401
669544,0.9576217419559709
669545,0.11847027608333385
669546,6.311857225817055e-05
669547,0.9353926332539925
669548,0.20047953789827683
669549,0.966248468380807
669550,0.8493379010217784
669551,0.11951459086179406
669552,0.06312828482258105
669553,0.9327643296606726
669554,0.22783972221504478
669555,0.48076759229851407
669556,0.0006009318609498322
669557,0.0004745084886687148
669558,0.2661923537932979
669559,0.8761796488122117
669560,0.1364310146617893
669561,0.03730639749494175
669562,0.9072719883742546
669563,0.4872680407096307
669564,0.031611654313198165
669565,0.6883990607762274
669566,0.5160921086899575
669567,0.7530198887655322
669568,0.8125388998461989
669569,0.013822780391358178
669570,0.009006140645625759
669571,0.9678654267086549
669572,0.03251107868414308
669573,0.0010903302511354825
669574,0.24117341273168263
669575,0.304733906011153
669576,0.23135061450097621
669577,0.11017519154293333
669578,0.0204722355916057
669579,0.00935339397853515
669580,0.5622824698292272
669581,0.0056991060237268675
669582,6.360638641056675e-05
669583,0.06852726846252258
669584,0.002849834200950824
669585,0.26037439126970247
669586,0.09217173818031477
669587,0.7725812417978751
669588,0.05991282012747821
669589,0.3060950773660253
669590,0.9445168970022926
669591,0.0014144977203890457
669592,0.00015842953795596973
669593,0.00126484078803583
669594,0.08932798122399503
669595,0.019660375548886094
669596,0.05674565629052905
669597,0.3099237747824079
669598,0.025615406581977827
669599,0.39690640539331273
669600,0.1398880880989386
669601,0.1048674618058058
669602,0.8564681963937578
669603,0.09737229113922531
669604,0.8458188316474498
669605,0.879237559953144
669606,0.3558647006057859
669607,0.011028179456825347
669608,0.3130908055091998
669609,0.0027630072327236807
669610,0.09935073553979018
669611,0.10218231759085031
669612,0.0003051396165752946
669613,0.8856712686299928
669614,0.9760589437522729
669615,0.09290251818426412
669616,0.008322991133546261
669617,0.9091304578020475
669618,0.13967724673843931
669619,0.48209257350930335
669620,0.012694048871529494
669621,0.12991934482346107
669622,0.008497062355444106
669623,0.03246676042684787
669624,0.542261797891009
669625,0.023304549929389014
669626,0.5924970356299684
669627,0.09995246874031102
669628,0.8998754517018769
669629,0.02927552452372538
669630,0.12519183020146452
669631,0.5841943885379572
669632,0.5414948741578832
669633,0.13863924259028684
669634,0.03196628799500552
669635,0.716396999019979
669636,0.906496845352682
669637,0.09262035667255138
669638,0.019299555568418517
669639,0.15365302985285464
669640,0.8830643883129289
669641,0.000786201158237173
669642,0.036603077074696844
669643,0.9635121089844059
669644,0.08332112463486167
669645,0.1444853282227899
669646,0.014215316617024033
669647,0.0030519333699581454
669648,0.5412992793851803
669649,0.004234903555410968
669650,0.667160209846906
669651,0.6656510214472118
669652,0.1613659616954329
669653,0.4232551351809314
669654,0.3330589850703812
669655,0.14162845269041033
669656,0.200672312860126
669657,0.04905146725020454
669658,0.0021705943088891257
669659,0.8971865250071803
669660,0.5501227064115841
669661,0.6705293709470326
669662,0.0015581810880472549
669663,0.046961399496628094
669664,0.197476639228752
669665,0.9661036271833131
669666,0.0020336155026880274
669667,0.41973297797718606
669668,0.7686684859972392
669669,0.01986062340979787
669670,0.6593690677452668
669671,0.15235140356769925
669672,0.006550620251115539
669673,8.134024919520802e-05
669674,0.7402825208658642
669675,0.6291542060749903
669676,0.039638495039036555
669677,0.07493555368853569
669678,0.020615360573725837
669679,0.08169203228225236
669680,0.03378310824666648
669681,0.170265617768581
669682,0.026153528618106315
669683,0.0002426701627141693
669684,0.14478235203699955
669685,0.15818548986579117
669686,0.00804479321354323
669687,0.00791258117595531
669688,0.8590312191876139
669689,0.00944983047096069
669690,0.9463751153667959
669691,0.49538652847486025
669692,0.01772912896445163
669693,0.00030037537731456606
669694,0.386528250376592
669695,0.10972445035614728
669696,0.10087755927730235
669697,0.09619541403383791
669698,0.186604140776835
669699,0.10442104492158828
669700,0.04268776673469968
669701,0.23687515516975366
669702,0.03245462851434919
669703,0.002789802213775682
669704,0.7567051767778115
669705,0.8076196397008772
669706,0.6322368367720672
669707,0.010394738354001478
669708,0.002277088330493292
669709,0.17026576738622007
669710,0.7596679506241708
669711,0.2506079350758922
669712,0.02436074986957754
669713,0.8626771099813423
669714,0.9398012050161663
669715,0.9063199160676473
669716,0.0004780159544325862
669717,0.00922366774130669
669718,0.0005190288268416114
669719,0.5606376985375532
669720,0.0007333457715721865
669721,0.07316607372964266
669722,0.014643851439494773
669723,0.01107495903021662
669724,0.6779316627524282
669725,0.10688733811290914
669726,0.009251686917293122
669727,0.11471676949754232
669728,0.0794581047534027
669729,0.014873876099222739
669730,0.029626753933384778
669731,0.012391307964271804
669732,0.17414496207220678
669733,0.020611659136972486
669734,0.02477216790815703
669735,0.7215186680722188
669736,0.0011502460957120094
669737,9.110331966543265e-05
669738,0.022229331305180122
669739,0.00044866494596592667
669740,0.0384834183331552
669741,0.018296931088161966
669742,0.5514255068722909
669743,0.03875317381027938
669744,0.01890731926522615
669745,0.011530033067165676
669746,0.6480012926378949
669747,0.009160398514487503
669748,0.5106575714296591
669749,0.0009302635278262262
669750,0.9248790935514867
669751,0.0016161453320126251
669752,0.0012311723629557462
669753,0.06612619653124674
669754,0.0007896574475968421
669755,0.00032054536186276343
669756,0.9183026914816472
669757,0.8874448012544046
669758,0.002593152799609589
669759,0.02677505923318992
669760,0.05222329357635095
669761,0.9728339122677545
669762,0.0005937658954457805
669763,0.11827022279892746
669764,0.046596890782676814
669765,0.20524788855741702
669766,0.0010103911502772646
669767,0.025993376970494298
669768,0.0003538362095835278
669769,0.9648067555825163
669770,0.7539554087256893
669771,0.041176675180439555
669772,0.969211650949974
669773,0.032928388494968805
669774,0.007800620136896837
669775,0.0005651369356779901
669776,0.0028118684433750055
669777,0.008696785057515208
669778,0.28027501289940443
669779,0.9695712522097217
669780,0.5293718389414394
669781,0.004754516793654313
669782,0.0016407017534469757
669783,0.005653660079912836
669784,0.09542972635090352
669785,0.0027898141776041127
669786,0.051473056711778584
669787,0.14220969314282406
669788,0.717582202814343
669789,0.21241792066253468
669790,0.04842152349150866
669791,0.002467008149416513
669792,0.9434872341248628
669793,0.8760467927249554
669794,0.0007760485774895943
669795,0.26028938060805334
669796,0.13331027580449098
669797,0.9579082758780743
669798,0.00047241169197362353
669799,0.9189902457540351
669800,0.9662095947770383
669801,0.006446636292960874
669802,0.5212279604568008
669803,0.2749685558450883
669804,0.540728007289187
669805,0.0008183037215197789
669806,0.00044814209500272043
669807,0.6517778568866303
669808,0.24717139811787378
669809,0.001730657852461972
669810,0.16270306920558347
669811,0.0013407213888149312
669812,0.06485154623769147
669813,0.02336053856016875
669814,0.23236596129960713
669815,0.9260961894046933
669816,0.018604027655383337
669817,0.0004855243844880704
669818,0.005867249276214245
